Date,ALRS.ME,CHMF.ME,FIVE.ME,GAZP.ME,GMKN.ME,LKOH.ME,MGNT.ME,MTSS.ME,NVTK.ME,ROSN.ME,SBER.ME,SNGS.ME,TATN.ME,VTBR.ME,YNDX.ME
2018-08-14,97.0,1024.5,1583.0,141.24000549316406,10990.0,4460.0,3995.0,251.0,987.5999755859375,431.29998779296875,192.75999450683594,28.770000457763672,752.5999755859375,0.04363999888300896,2150.0
2018-08-15,95.80000305175781,1022.7999877929688,1577.0,141.5,11000.0,4428.5,4016.0,249.85000610351562,974.0,428.54998779296875,187.97999572753906,28.350000381469727,753.5,0.04340000078082085,2091.0
2018-08-16,94.0999984741211,1018.0,1540.5,140.8800048828125,10901.0,4396.0,4035.0,248.8000030517578,978.7999877929688,422.29998779296875,191.60000610351562,28.0,742.0,0.043880000710487366,2123.5
2018-08-17,93.88999938964844,1020.2000122070312,1571.0,141.00999450683594,10821.0,4375.0,4033.0,248.64999389648438,977.0,425.79998779296875,189.5500030517578,27.704999923706055,740.0,0.043710000813007355,2099.0
2018-08-20,95.25,1045.0,1590.5,141.50999450683594,10950.0,4386.0,4108.0,249.14999389648438,981.0,427.0,191.1999969482422,27.885000228881836,751.0,0.04414999857544899,2133.5
2018-08-21,94.9000015258789,1049.4000244140625,1607.0,143.3000030517578,10930.0,4465.0,4235.0,253.5,982.0,434.0,191.8000030517578,27.885000228881836,757.7999877929688,0.04414999857544899,2164.0
2018-08-22,93.8499984741211,1058.800048828125,1608.0,144.16000366210938,11074.0,4512.5,4170.0,253.60000610351562,998.0,437.29998779296875,187.8000030517578,28.295000076293945,764.7999877929688,0.0430000014603138,2137.0
2018-08-23,93.4000015258789,1049.5,1556.0,141.5,10950.0,4450.0,4157.0,251.9499969482422,995.0,430.0,178.7100067138672,28.1200008392334,760.5,0.04139000177383423,2120.0
2018-08-24,96.5,1075.0,1575.0,143.60000610351562,11015.0,4500.5,4141.0,251.5500030517578,1013.0999755859375,428.1000061035156,180.38999938964844,28.309999465942383,774.9000244140625,0.041019998490810394,2115.0
2018-08-27,97.80000305175781,1093.0999755859375,1580.0,144.52000427246094,11072.0,4577.0,4175.0,255.0,1070.0,434.75,183.27000427246094,28.165000915527344,783.0999755859375,0.042149998247623444,2151.0
2018-08-28,98.62999725341797,1084.0,1532.0,145.60000610351562,11250.0,4587.5,4205.0,258.8999938964844,1067.0,436.0,182.0,28.19499969482422,784.7999877929688,0.04152999818325043,2153.5
2018-08-29,100.48999786376953,1097.0,1540.5,147.8800048828125,11338.0,4638.5,4192.0,260.3500061035156,1111.800048828125,440.5,183.5,28.725000381469727,794.9000244140625,0.0419900007545948,2168.5
2018-08-30,100.58999633789062,1086.5,1529.5,145.97999572753906,11262.0,4702.0,4098.0,259.1499938964844,1099.5,437.0,178.0,28.399999618530273,795.9000244140625,0.04121999815106392,2142.0
2018-08-31,101.38999938964844,1086.0999755859375,1590.0,149.9499969482422,11220.0,4700.5,4057.0,261.95001220703125,1083.0,435.70001220703125,182.0,28.739999771118164,783.0999755859375,0.0414000004529953,2150.0
2018-09-03,100.33000183105469,1093.800048828125,1572.0,148.72999572753906,11287.0,4728.0,4037.0,263.45001220703125,1080.0,438.75,181.2100067138672,28.75,788.2999877929688,0.04129000008106232,2179.5
2018-09-04,99.5199966430664,1086.5999755859375,1576.0,147.39999389648438,11250.0,4717.0,4045.0,257.29998779296875,1100.9000244140625,439.3500061035156,179.5,28.6200008392334,787.0,0.04092000052332878,2168.0
2018-09-05,99.93000030517578,1067.5999755859375,1545.0,147.05999755859375,11136.0,4637.0,4110.0,257.95001220703125,1120.0999755859375,434.5,178.4600067138672,28.0,779.7999877929688,0.04002000018954277,2125.0
2018-09-06,101.0,1059.0,1558.5,147.05999755859375,11206.0,4610.5,4058.0,256.1000061035156,1167.0,436.04998779296875,175.0,27.80500030517578,785.5999755859375,0.039500001817941666,2105.5
2018-09-07,102.11000061035156,1057.0,1563.0,148.8000030517578,11200.0,4623.0,4049.0,256.0,1150.9000244140625,439.54998779296875,174.89999389648438,27.700000762939453,785.5,0.039329998195171356,2098.5
2018-09-10,104.33999633789062,1065.0,1569.5,150.75,11365.0,4688.5,4040.0,255.85000610351562,1129.5,449.45001220703125,171.2100067138672,27.75,813.0,0.038600001484155655,2111.5
2018-09-11,103.4800033569336,1077.5,1512.0,152.36000061035156,11456.0,4706.5,4018.0,252.5,1125.199951171875,448.79998779296875,169.36000061035156,27.924999237060547,813.0999755859375,0.039000000804662704,2094.5
2018-09-12,103.5999984741211,1083.0,1474.5,155.0500030517578,11565.0,4622.5,4095.0,256.6000061035156,1112.300048828125,444.8999938964844,173.89999389648438,27.81999969482422,798.7999877929688,0.03959999978542328,2066.5
2018-09-13,104.72000122070312,1095.5999755859375,1540.0,153.5,11637.0,4659.0,4070.0,264.5,1092.0999755859375,442.3999938964844,183.5,27.670000076293945,796.0999755859375,0.04047999903559685,2132.0
2018-09-14,105.0,1087.0,1595.0,152.14999389648438,11525.0,4604.0,4163.0,266.0,1087.699951171875,441.3500061035156,188.7100067138672,27.5049991607666,794.0,0.040049999952316284,2187.0
2018-09-17,106.25,1079.199951171875,1645.0,155.4600067138672,11540.0,4631.0,4185.0,276.6499938964844,1074.0999755859375,441.29998779296875,188.11000061035156,27.645000457763672,784.9000244140625,0.04004000127315521,2148.0
2018-09-18,105.98999786376953,1078.199951171875,1638.0,157.0800018310547,11587.0,4685.0,4196.0,279.1499938964844,1139.800048828125,440.3999938964844,191.64999389648438,27.614999771118164,786.7999877929688,0.041179999709129333,2144.5
2018-09-19,104.3499984741211,1082.4000244140625,1625.0,157.38999938964844,11651.0,4719.0,4258.0,275.54998779296875,1115.300048828125,437.8500061035156,193.89999389648438,27.55500030517578,783.9000244140625,0.041280001401901245,2145.0
2018-09-20,105.01000213623047,1098.5,1671.0,154.35000610351562,11705.0,4701.0,4200.0,271.6499938964844,1135.9000244140625,438.70001220703125,191.16000366210938,27.6200008392334,783.0999755859375,0.041110001504421234,2174.5
2018-09-21,106.91000366210938,1115.0,1685.0,158.63999938964844,12073.0,4737.5,4190.0,276.6499938964844,1113.5,440.3999938964844,193.44000244140625,27.094999313354492,795.5,0.0421999990940094,2204.0
2018-09-24,107.0,1072.0,1616.5,159.0,11916.0,4780.0,4141.0,274.75,1111.0,447.04998779296875,198.75,27.295000076293945,784.0999755859375,0.04191000014543533,2193.5
2018-09-25,105.80000305175781,1073.199951171875,1630.5,160.83999633789062,11957.0,4900.0,4185.0,274.04998779296875,1104.5,460.0,195.5500030517578,27.30500030517578,818.0999755859375,0.041600000113248825,2213.0
2018-09-26,105.12999725341797,1064.0,1573.0,159.27000427246094,11886.0,4828.5,3992.0,269.8999938964844,1107.0,458.5,195.7899932861328,27.510000228881836,813.2999877929688,0.041179999709129333,2216.0
2018-09-27,106.52999877929688,1091.5,1515.5,161.8000030517578,11830.0,4952.0,3840.0,273.1000061035156,1147.5,478.0,204.10000610351562,28.145000457763672,837.0,0.04129999876022339,2185.0
2018-09-28,106.79000091552734,1091.300048828125,1481.5,162.61000061035156,11388.0,5022.0,3835.0,272.5,1168.199951171875,493.0,203.32000732421875,27.424999237060547,835.4000244140625,0.04075999930500984,2160.5
2018-10-01,106.19999694824219,1083.4000244140625,1437.0,161.88999938964844,11307.0,5016.0,3825.0,274.70001220703125,1174.800048828125,494.04998779296875,204.1999969482422,27.799999237060547,833.2000122070312,0.04030999913811684,2134.0
2018-10-02,106.4000015258789,1078.699951171875,1412.0,162.58999633789062,11229.0,4898.5,3840.0,272.54998779296875,1162.699951171875,491.3999938964844,199.5,27.549999237060547,813.7999877929688,0.040369998663663864,2136.5
2018-10-03,106.0,1099.5999755859375,1411.0,169.47000122070312,11365.0,5035.0,3852.0,276.29998779296875,1200.0,512.0,198.3000030517578,27.825000762939453,826.2999877929688,0.040709998458623886,2172.5
2018-10-04,104.0,1109.0999755859375,1424.0,168.5,11416.0,4990.0,3840.0,276.5,1197.0,508.20001220703125,189.35000610351562,27.395000457763672,819.5999755859375,0.039900001138448715,2157.5
2018-10-05,103.19999694824219,1094.199951171875,1390.0,170.5,11292.0,4987.0,3830.0,275.1000061035156,1183.300048828125,503.0,187.1999969482422,27.274999618530273,810.0999755859375,0.03957999870181084,2143.0
2018-10-08,104.0,1089.9000244140625,1378.0,171.80999755859375,11321.0,4966.0,3771.0,269.8999938964844,1180.0,479.45001220703125,191.85000610351562,27.469999313354492,821.4000244140625,0.0392099991440773,2170.5
2018-10-09,104.68000030517578,1103.199951171875,1353.0,172.11000061035156,11403.0,4971.5,3582.0,264.0,1145.0,473.1000061035156,191.25,27.21500015258789,823.9000244140625,0.03840000182390213,2220.0
2018-10-10,104.0999984741211,1092.800048828125,1319.0,166.1999969482422,11376.0,4901.5,3490.0,263.5,1170.0,468.75,189.88999938964844,26.969999313354492,823.7999877929688,0.03813000023365021,2146.0
2018-10-11,101.0,1065.0,1287.0,161.9199981689453,11253.0,4804.0,3440.0,262.3999938964844,1126.0,462.54998779296875,185.27000427246094,26.875,778.2999877929688,0.037700001150369644,2118.0
2018-10-12,97.0,1057.0,1382.0,167.0,11170.0,4806.0,3490.0,266.5,1163.0,465.1000061035156,191.85000610351562,27.1200008392334,790.0,0.037950001657009125,2140.0
2018-10-15,97.51000213623047,1030.0,1362.0,164.0,11088.0,4747.0,3560.0,269.6499938964844,1168.0,462.04998779296875,190.9199981689453,27.104999542236328,789.7000122070312,0.03849000111222267,2178.0
2018-10-16,100.0,1044.0,1373.5,165.99000549316406,11264.0,4795.0,3540.0,272.3999938964844,1154.5999755859375,468.70001220703125,196.0500030517578,27.18000030517578,786.4000244140625,0.03840000182390213,2307.0
2018-10-17,101.43000030517578,1073.0,1442.0,164.55999755859375,11430.0,4773.0,3581.0,271.04998779296875,1117.4000244140625,467.8500061035156,194.0500030517578,27.174999237060547,790.5,0.03846000134944916,2310.0
2018-10-18,99.30000305175781,1054.800048828125,1420.5,160.17999267578125,11360.0,4694.5,3588.0,269.0,1103.5,466.6000061035156,191.0,27.280000686645508,779.0,0.03793000057339668,2235.0
2018-10-19,99.27999877929688,1049.300048828125,1434.5,161.32000732421875,11378.0,4693.0,3580.0,270.3999938964844,1083.5999755859375,467.0,183.8000030517578,27.399999618530273,776.0,0.036890000104904175,1790.0
2018-10-22,96.5999984741211,1054.5,1442.0,155.6999969482422,11291.0,4673.5,3487.0,264.6000061035156,1051.0999755859375,465.29998779296875,180.6999969482422,27.030000686645508,776.9000244140625,0.03613999858498573,1755.0
2018-10-23,96.13999938964844,1034.0,1431.0,154.7100067138672,11144.0,4825.0,3458.0,259.95001220703125,1084.800048828125,457.29998779296875,182.00999450683594,26.674999237060547,777.5,0.035999998450279236,1754.5
2018-10-24,95.72000122070312,1009.0999755859375,1532.0,154.6999969482422,11025.0,4995.0,3461.0,262.1499938964844,1039.0,463.5,188.00999450683594,26.59000015258789,776.5999755859375,0.03685000166296959,1781.0
2018-10-25,98.11000061035156,1015.5,1555.0,155.64999389648438,10902.0,4943.0,3515.0,261.5,1051.0,458.3999938964844,186.7100067138672,26.510000228881836,776.5,0.03635000064969063,1777.0
2018-10-26,94.20999908447266,989.9000244140625,1511.0,152.6199951171875,10613.0,4847.5,3431.0,256.1499938964844,1039.0,455.45001220703125,179.47999572753906,26.209999084472656,754.7999877929688,0.03579999879002571,1746.5
2018-10-29,96.5,1001.4000244140625,1534.0,152.52000427246094,10679.0,4872.5,3541.0,258.8999938964844,1067.5,458.5,185.58999633789062,26.475000381469727,762.9000244140625,0.036400001496076584,1859.5
2018-10-30,97.01000213623047,996.7999877929688,1562.5,151.3000030517578,10702.0,4778.5,3606.0,257.0,1031.5,453.70001220703125,184.77999877929688,26.110000610351562,754.9000244140625,0.03660000115633011,1843.0
2018-10-31,99.9000015258789,1030.0,1539.0,155.47000122070312,11000.0,4945.0,3590.0,257.6000061035156,1049.800048828125,460.45001220703125,189.8000030517578,26.56999969482422,784.4000244140625,0.03658000007271767,1916.5
2018-11-01,100.69999694824219,1026.0,1598.5,153.5,11250.0,4937.0,3640.0,258.25,1082.0999755859375,460.0,188.6699981689453,26.5,779.0,0.03620000183582306,1999.0
2018-11-02,101.5999984741211,1040.5,1614.5,153.7100067138672,11470.0,4980.0,3660.0,262.20001220703125,1080.4000244140625,459.6000061035156,192.60000610351562,26.684999465942383,792.7000122070312,0.03612999990582466,1995.0
2018-11-06,103.04000091552734,1032.5999755859375,1629.5,156.0,11565.0,5055.0,3695.0,264.0,1081.5999755859375,482.45001220703125,197.8000030517578,27.030000686645508,802.2000122070312,0.0361500009894371,2002.0
2018-11-07,103.0,1042.5999755859375,1640.0,157.85000610351562,11695.0,5174.5,3720.0,270.95001220703125,1103.800048828125,484.1000061035156,201.89999389648438,27.30500030517578,814.0999755859375,0.038189999759197235,1995.0
2018-11-08,103.23999786376953,1025.5999755859375,1610.0,157.50999450683594,11698.0,5160.0,3735.0,273.6000061035156,1087.199951171875,475.0,202.88999938964844,27.225000381469727,819.2000122070312,0.038029998540878296,1982.0
2018-11-09,103.98999786376953,1039.300048828125,1610.5,153.19000244140625,11689.0,5094.5,3700.0,269.29998779296875,1062.300048828125,468.6000061035156,195.75,27.364999771118164,813.4000244140625,0.03756999969482422,1921.5
2018-11-12,103.16000366210938,1033.5,1577.5,150.88999938964844,11608.0,5129.0,3656.0,265.95001220703125,1058.199951171875,463.5,196.82000732421875,26.940000534057617,812.2999877929688,0.03818000108003616,1886.0
2018-11-13,102.30000305175781,1037.0,1554.0,148.8300018310547,11608.0,4959.5,3629.5,268.29998779296875,1087.5,443.6000061035156,196.55999755859375,26.93000030517578,793.0,0.038440000265836716,1903.5
2018-11-14,103.1500015258789,1024.9000244140625,1535.5,151.85000610351562,11683.0,4856.5,3549.0,269.29998779296875,1128.0,427.1499938964844,199.1999969482422,27.049999237060547,762.5,0.03815000131726265,1940.0
2018-11-15,101.51000213623047,1023.5,1583.5,154.13999938964844,11701.0,4854.0,3543.5,271.5,1118.0,424.25,200.14999389648438,27.190000534057617,752.2999877929688,0.0392800010740757,1920.0
2018-11-16,99.9000015258789,1024.0999755859375,1565.0,153.16000366210938,11714.0,4824.0,3478.0,267.0,1124.5999755859375,420.8500061035156,199.25999450683594,27.299999237060547,760.7999877929688,0.039159998297691345,1916.0
2018-11-19,100.51000213623047,1010.0,1558.5,154.10000610351562,11746.0,4845.5,3500.0,266.29998779296875,1131.4000244140625,424.1000061035156,197.99000549316406,27.139999389648438,763.5999755859375,0.03880000114440918,1924.5
2018-11-20,100.13999938964844,1005.0,1513.5,151.50999450683594,11742.0,4809.5,3454.5,253.0,1119.5999755859375,413.54998779296875,194.2100067138672,26.94499969482422,750.7999877929688,0.03742999956011772,1902.0
2018-11-21,99.80999755859375,1015.7999877929688,1558.5,152.39999389648438,11820.0,4800.0,3496.0,252.39999389648438,1135.0,411.8500061035156,197.5,27.155000686645508,758.2999877929688,0.037220001220703125,1909.0
2018-11-22,101.30000305175781,1006.5999755859375,1583.0,153.91000366210938,11876.0,4813.5,3493.0,253.9499969482422,1124.0,411.1000061035156,199.39999389648438,27.28499984741211,755.0,0.037300001829862595,1921.0
2018-11-23,101.80000305175781,1002.0,1606.5,151.7899932861328,11954.0,4670.0,3461.0,248.89999389648438,1115.5999755859375,405.20001220703125,197.3000030517578,27.200000762939453,726.7000122070312,0.037060000002384186,1898.5
2018-11-26,99.48999786376953,998.0,1597.0,149.52999877929688,11959.0,4623.0,3490.0,247.5,1096.0,407.0,188.5,26.760000228881836,705.7000122070312,0.03669999912381172,1920.0
2018-11-27,100.04000091552734,986.4000244140625,1656.0,153.8000030517578,12379.0,4689.0,3500.0,249.0,1104.9000244140625,419.79998779296875,191.02999877929688,26.71500015258789,705.0,0.03683000057935715,1945.0
2018-11-28,101.0,997.0999755859375,1721.5,165.5800018310547,12770.0,4717.5,3500.0,248.6999969482422,1143.5,421.45001220703125,190.1999969482422,26.899999618530273,725.5999755859375,0.03757999837398529,1945.5
2018-11-29,102.98999786376953,1003.0,1710.0,164.99000549316406,12691.0,4766.0,3500.0,252.6999969482422,1167.800048828125,417.0,195.75999450683594,27.209999084472656,714.0,0.038029998540878296,1967.5
2018-11-30,99.62999725341797,1002.7000122070312,1725.0,161.2899932861328,12738.0,4896.0,3500.0,247.5500030517578,1127.199951171875,423.1000061035156,194.0,27.350000381469727,712.7000122070312,0.037300001829862595,1965.0
2018-12-03,100.04000091552734,978.0,1742.5,165.39999389648438,12817.0,5098.5,3500.0,248.6999969482422,1149.699951171875,434.0,200.3000030517578,27.829999923706055,743.7999877929688,0.03759999945759773,1989.0
2018-12-04,98.36000061035156,964.2999877929688,1667.5,164.1999969482422,12666.0,5209.0,3630.0,248.1999969482422,1130.0,439.0,199.0,28.114999771118164,771.2999877929688,0.036990001797676086,1957.5
2018-12-05,99.55000305175781,960.5999755859375,1619.0,164.57000732421875,12820.0,5260.0,3669.0,248.1999969482422,1136.300048828125,439.0,196.0,28.299999237060547,778.7000122070312,0.03700000047683716,1955.0
2018-12-06,98.81999969482422,952.5,1610.5,160.6199951171875,12699.0,5162.5,3699.0,242.3000030517578,1128.0,430.0,192.19000244140625,28.350000381469727,765.0,0.03671000152826309,1914.0
2018-12-07,99.0,955.0999755859375,1635.0,163.0,12745.0,5266.5,3719.0,237.0,1117.0999755859375,439.0,195.00999450683594,28.315000534057617,776.0,0.036559998989105225,1912.5
2018-12-10,96.0999984741211,947.7000122070312,1584.0,161.0,12630.0,5173.5,3685.0,229.5,1104.0,428.5,191.8000030517578,28.0049991607666,759.9000244140625,0.03610000014305115,1903.0
2018-12-11,96.3499984741211,940.0,1577.5,158.60000610351562,12738.0,5267.0,3595.0,224.0,1100.5999755859375,425.54998779296875,192.57000732421875,27.90999984741211,760.0,0.036010000854730606,1869.5
2018-12-12,95.1500015258789,937.9000244140625,1576.0,155.7899932861328,12890.0,5102.0,3600.5,232.25,1097.0,422.0,190.4499969482422,27.94499969482422,738.7000122070312,0.036249998956918716,1871.5
2018-12-13,98.13999938964844,940.4000244140625,1618.5,156.49000549316406,13220.0,5131.5,3653.5,232.60000610351562,1107.0,415.75,189.1699981689453,28.100000381469727,736.0,0.036079999059438705,1888.0
2018-12-14,98.98999786376953,936.2000122070312,1640.0,155.39999389648438,13160.0,5100.0,3644.0,235.0,1123.800048828125,418.0,184.92999267578125,28.0,726.4000244140625,0.035999998450279236,1860.5
2018-12-17,97.4800033569336,957.9000244140625,1656.5,153.52999877929688,13349.0,5100.0,3671.5,235.0,1117.0999755859375,416.0,182.3000030517578,28.100000381469727,727.0,0.03633999824523926,1869.0
2018-12-18,97.77999877929688,957.2999877929688,1719.5,151.88999938964844,13212.0,4925.0,3725.0,237.6999969482422,1119.300048828125,412.1499938964844,186.60000610351562,27.93000030517578,719.5999755859375,0.03620000183582306,1856.0
2018-12-19,97.4000015258789,969.4000244140625,1774.0,152.97999572753906,13125.0,4910.0,3675.0,240.10000610351562,1120.0999755859375,418.20001220703125,188.85000610351562,27.885000228881836,714.2999877929688,0.03629999980330467,1894.0
2018-12-20,99.4000015258789,962.5,1800.0,152.27000427246094,13217.0,4808.5,3565.0,243.5,1127.699951171875,415.6000061035156,189.3000030517578,27.399999618530273,714.7000122070312,0.03587000072002411,1864.0
2018-12-21,98.66000366210938,945.0,1805.0,151.1199951171875,13014.0,4930.0,3537.0,244.75,1121.0999755859375,415.0,186.7899932861328,26.844999313354492,710.0,0.03525000065565109,1860.5
2018-12-24,97.19999694824219,934.7999877929688,1700.0,149.72999572753906,12783.0,4909.0,3503.5,235.4499969482422,1110.5,414.0,184.3000030517578,26.5,703.0,0.03471999987959862,1840.5
2018-12-25,96.08999633789062,926.7999877929688,1646.5,147.00999450683594,12555.0,4810.0,3439.5,232.5,1087.5999755859375,409.0,183.3000030517578,26.5,696.7999877929688,0.03418000042438507,1828.0
2018-12-26,97.02999877929688,915.0,1680.0,148.41000366210938,12867.0,4829.5,3491.5,234.0,1096.5,414.5,183.39999389648438,26.655000686645508,712.0,0.034460000693798065,1832.0
2018-12-27,98.0,929.5,1691.5,150.67999267578125,12889.0,4884.0,3440.0,233.35000610351562,1106.4000244140625,420.5,185.0,26.399999618530273,717.0,0.034049998968839645,1880.0
2018-12-28,97.79000091552734,937.7000122070312,1746.5,153.0,13073.0,4955.5,3475.0,236.89999389648438,1126.800048828125,425.95001220703125,186.5,26.799999237060547,737.7999877929688,0.03390999883413315,1916.0
2019-01-03,99.98999786376953,934.2000122070312,1823.0,156.27999877929688,12993.0,5007.0,3576.0,240.5,1118.199951171875,425.8500061035156,186.99000549316406,26.78499984741211,731.7999877929688,0.034210000187158585,1859.5
2019-01-04,101.55000305175781,949.7000122070312,1868.0,159.14999389648438,13070.0,5074.5,3600.0,248.60000610351562,1138.800048828125,430.3999938964844,190.99000549316406,27.045000076293945,737.7000122070312,0.034619998186826706,1916.0
2019-01-08,98.6500015258789,952.7000122070312,1822.0,158.25999450683594,13128.0,5039.0,3680.0,250.0500030517578,1118.199951171875,423.6000061035156,191.24000549316406,27.010000228881836,723.2000122070312,0.03483999893069267,1926.5
2019-01-09,101.4000015258789,972.5999755859375,1792.0,160.24000549316406,13229.0,5060.0,3698.5,252.0,1121.0,427.70001220703125,197.0,27.06999969482422,717.9000244140625,0.03500000014901161,1960.0
2019-01-10,102.94999694824219,970.0,1759.5,160.1999969482422,13343.0,5152.0,3830.0,256.0,1132.5,432.1000061035156,196.75,27.434999465942383,732.5999755859375,0.03505000099539757,1985.0
2019-01-11,104.0,972.5,1760.0,161.0,13437.0,5200.0,3827.0,252.8000030517578,1129.4000244140625,434.6000061035156,196.8000030517578,27.6299991607666,730.2999877929688,0.035190001130104065,1983.0
2019-01-14,103.98999786376953,960.5,1765.0,160.47999572753906,13389.0,5200.0,3790.5,252.35000610351562,1128.9000244140625,427.8999938964844,196.8000030517578,27.975000381469727,725.0,0.03530000150203705,1992.5
2019-01-15,104.05000305175781,954.7999877929688,1772.5,158.14999389648438,13389.0,5195.0,3920.0,252.4499969482422,1130.800048828125,424.3500061035156,198.0,28.165000915527344,721.0,0.03547000139951706,1999.5
2019-01-16,104.5999984741211,953.0999755859375,1759.0,156.89999389648438,13180.0,5129.0,3970.0,254.75,1124.9000244140625,421.0,201.25999450683594,27.90999984741211,722.0,0.03564999997615814,1980.0
2019-01-17,102.22000122070312,953.2000122070312,1721.5,157.10000610351562,13282.0,5184.5,4155.0,255.25,1127.5,415.8999938964844,203.32000732421875,27.799999237060547,734.0999755859375,0.03570999950170517,1993.5
2019-01-18,103.5,954.7999877929688,1783.0,159.1999969482422,13359.0,5193.5,4152.0,257.5,1130.0,419.70001220703125,208.44000244140625,28.024999618530273,741.0,0.03709999844431877,2044.5
2019-01-21,102.55000305175781,950.0,1770.0,158.3000030517578,13353.0,5200.0,4140.0,260.0,1122.0,422.29998779296875,207.1699981689453,27.864999771118164,735.4000244140625,0.036890000104904175,2044.5
2019-01-22,100.0,952.2999877929688,1822.5,158.5,13306.0,5186.0,4200.0,258.54998779296875,1116.4000244140625,416.8999938964844,207.9499969482422,27.93000030517578,750.5,0.03709999844431877,2051.0
2019-01-23,100.5999984741211,945.7999877929688,1811.0,159.89999389648438,13378.0,5205.5,4300.0,264.45001220703125,1124.0,419.8999938964844,210.39999389648438,27.889999389648438,784.0,0.037539999932050705,2060.0
2019-01-24,101.0,926.0,1834.0,160.89999389648438,13369.0,5196.5,4256.0,263.5,1098.300048828125,408.5,212.1999969482422,27.315000534057617,772.9000244140625,0.03692999854683876,2083.0
2019-01-25,100.63999938964844,951.0,1820.5,162.82000732421875,13312.0,5215.0,4191.0,261.0,1115.0,414.0,212.0,27.53499984741211,798.9000244140625,0.036959998309612274,2152.0
2019-01-28,98.80000305175781,952.5,1785.0,160.55999755859375,13089.0,5165.0,4147.0,257.79998779296875,1118.5999755859375,411.20001220703125,209.6999969482422,27.354999542236328,791.4000244140625,0.03694000095129013,2167.0
2019-01-29,97.2300033569336,956.9000244140625,1760.0,162.9499969482422,13260.0,5196.5,4188.0,259.54998779296875,1133.5,412.8999938964844,213.61000061035156,27.434999465942383,798.7999877929688,0.03742000088095665,2152.0
2019-01-30,97.11000061035156,976.2000122070312,1740.0,165.39999389648438,13639.0,5227.0,4164.0,261.1000061035156,1139.300048828125,415.79998779296875,213.13999938964844,27.44499969482422,806.9000244140625,0.03748000040650368,2157.0
2019-01-31,98.55999755859375,998.5,1715.5,162.82000732421875,13596.0,5272.5,4155.0,260.75,1145.0,411.25,217.89999389648438,27.354999542236328,806.9000244140625,0.037769999355077744,2212.0
2019-02-01,99.5,1014.7999877929688,1748.5,163.3300018310547,13534.0,5319.5,4133.0,261.54998779296875,1125.199951171875,411.95001220703125,216.2899932861328,27.415000915527344,808.0999755859375,0.03791999816894531,2197.199951171875
2019-02-04,97.77999877929688,1029.0,1721.0,163.1999969482422,13500.0,5350.0,4130.0,263.25,1138.0,411.0,215.5,27.399999618530273,803.2000122070312,0.038350000977516174,2212.0
2019-02-05,98.88999938964844,1028.800048828125,1760.0,164.25,13588.0,5435.0,4054.0,264.95001220703125,1143.4000244140625,428.5,217.85000610351562,27.475000381469727,810.0,0.03821000084280968,2250.800048828125
2019-02-06,99.5,1019.0,1793.0,163.2100067138672,13690.0,5461.0,4025.5,263.1499938964844,1126.4000244140625,421.54998779296875,216.58999633789062,27.31999969482422,804.0,0.0376100018620491,2244.0
2019-02-07,100.08000183105469,1026.0,1801.0,160.38999938964844,13650.0,5385.0,4029.5,261.79998779296875,1130.0,411.54998779296875,211.00999450683594,27.049999237060547,804.7000122070312,0.03700999915599823,2192.199951171875
2019-02-08,99.5999984741211,1022.2000122070312,1821.5,159.8000030517578,13732.0,5386.0,4039.5,255.0,1127.5999755859375,411.6000061035156,210.42999267578125,26.844999313354492,787.2999877929688,0.037129998207092285,2163.39990234375
2019-02-11,99.5,1031.4000244140625,1792.0,161.2899932861328,13702.0,5419.5,4035.0,251.5500030517578,1114.199951171875,410.5,214.0,26.700000762939453,780.0,0.03759999945759773,2196.0
2019-02-12,98.33000183105469,1035.0,1803.5,163.67999267578125,13780.0,5439.0,4035.0,255.35000610351562,1121.199951171875,414.5,219.10000610351562,26.809999465942383,784.5,0.03790000081062317,2230.0
2019-02-13,96.97000122070312,1011.7999877929688,1759.5,159.27000427246094,13552.0,5351.0,3988.0,254.10000610351562,1095.0,401.6000061035156,213.89999389648438,26.260000228881836,761.5999755859375,0.036990001797676086,2258.0
